X,Y,OBJECTID,COD_SIG,IDTIPO,INF_NOME,INF_MORADA,INF_TELEFONE,INF_FAX,INF_EMAIL,INF_SITE,INF_DESCRICAO,INF_FONTE,INF_MUNICIPAL,GlobalID
-9.20924499020388,38.7058218662067,108,4001507100,5,Jardim Fernanda Castro,Encosta do Restelo,,,,,"Jardim cuja toponímia é uma homenagem à escritora, casada com António Ferro, uma das fundadoras da atual Sociedade Portuguesa de Autores e presidente da Associação Nacional de Parques Infantis.

Área: 0,6 ha
Horário: 24 horas",-,1,227ef706-efa1-4d04-971b-a668a82fed22
-9.16729140717253,38.7755168086825,109,1804410001,5,Parque Botânico do Monteiro-Mor,"Largo Júlio de Castilho
",,,,,"Situa-se na Freguesia do Lumiar, encontrando-se anexo ao Museu Nacional do Traje e ao Museu Nacional do Teatro e da Dança. A sua origem data do séc. XVIII, tendo sido organizado pelo botânico Domingos Vandelli. O jardim, com uma área de cerca de 11 ha, desenvolve-se em vários patamares, sendo a zona superior ocupada por árvores altas e frondosas e a zona inferior, por árvores ainda jovens.

- pequena zona de hortas
- riacho
- alguns lagos artificiais",-,0,f7006bf7-46fb-4fff-993d-b06859c4c687
-9.11876092377291,38.7665637901498,110,3303303001,5,Parque do Vale do Silêncio,"Avenida Cidade de Lourenço Marques; 
Rua Cidade da Nova Lisboa
",,,,,"Espaço densamente arborizado nas suas orlas a Norte e nas áreas mais elevadas (a Sul), cujo estrato herbáceo é mais diversificado que o arbustivo e que envolve um relvado central de grandes proporções, muito utilizado para a prática de atividades desportivas. Este Parque é bastante utilizado pela população dos Olivais. 

Área: 8 ha
Equipamentos: Quiosque com esplanada; Via cliclável; Parque infantil; Campo de jogos; Zona de merendas; Circuito de manutenção; Equipamentos de fitness
Horário: 24 horas",-,1,5837549c-1fa3-4995-87ba-5bfa4308dccb
-9.13273108918523,38.7371463738181,111,4100202001,5,Jardim da Alameda Dom Afonso Henriques,"Alameda Dom Afonso Henriques
",,,,,"A Alameda Dom Afonso Henriques cruza a Avenida Almirante Reis, implantada segundo um eixo que se desenvolve entre o edifício principal do Instituto Superior Técnico e a monumental Fonte Luminosa. Possui um grande relvado que permite, na sua área mais plana, atividades diversas. Sobre a Fonte Luminosa existe um miradouro e um lago enquadrados por arvoredo que proporciona sombras agradáveis. O interior da Fonte Luminosa pode agora ser visitado.

Área: 3,3 ha
Equipamentos: Parque Infantil; Quiosque com esplanada; Equipamento de fitness
Horário: 24 horas",-,1,e6be5629-d82d-4421-82bd-8f3d209d132c
-9.15082745385279,38.7784028955383,112,1301213100,5,Parque Oeste ,"Avenida Nuno Krus Abecassis
Praça Dom António Ribeiro
Avenida Dr. José Salvado Sampaio",,,,,"O parque foi construído em 2006 no âmbito do Plano de Urbanização da Alta de Lisboa, numa zona de vale, sendo, portanto, um dos mais recentes espaços verdes da cidade. Desempenha uma função ecológica fundamental, através de uma bacia de retenção que permite o aproveitamento das águas pluviais para a alimentação dos lagos, rega dos relvados e manutenção sustentável de toda a vegetação existente no parque.
 
Área: 23 ha
Equipamentos: Quiosque com esplanada; Cafetaria; Equipamentos de fitness.

Horário: 24 horas

Horário: Aberto 24 horas 
",-,1,be9fcddc-9163-4f06-8ed8-08b7a9c0a46e
-9.18988860000979,38.7609072226228,113,1102314100,5,Jardim da Quinta dos Azulejos,Rua do Norte,,,,,"O Jardim da Quinta dos Azulejos é um espaço verde típico do século XVIII, que não sofreu muitas alterações. O seu valor advém não só do requintado tratamento decorativo, mas também da sua conceção arquitetónica. Cercado de altos muros, totalmente revestidos com azulejos, os jardins fecham-se entre si, sem qualquer contacto com o exterior. Tal como no Palácio Fronteira, encontramos uma estrutura espacial, onde se valoriza o passeio, que, com as suas colunas sugerem a transposição para um espaço interior irreal, tendo a cada topo um conjunto de fonte e arcada, que dá acesso a outro passeio que corre ao longo dos muros que o envolve. 
O azulejo surge aqui como uma fina película de brilhos, que reveste todo o espaço envolvente, desdobrando-se em barras, molduras, colunas, vasos, capitéis, medalhões e painéis. A vegetação mistura-se harmoniosamente com o espaço envolvente, todo ele decorado de azulejos.

Sob gestão do Colégio Manuel Bernardes, a Quinta dos Azulejos é visitável, sendo necessário fazer marcação prévia através do tel.: 217 570 501.

Área: 0,3 ha
Horário: 24 horas",-,0,9d82c220-7a5e-49f7-b213-31c92cef2c09
-9.17998894279661,38.739284911159,114,3906913026,5,Jardins do Palácio Marquês de Fronteira,"Largo São Domingos de Benfica, 1",+351 217 782 023,,fronteiraalorna@mail.telepac.pt,www.fronteira-alorna.pt,"Situado junto ao Parque Florestal de Monsanto, o Palácio Fronteira tem visitas aos jardins, de estilo italiano, que começam no terraço da capela, com destaque para o Jardim de Vénus e o Jardim Formal do século XVII, onde pontifica a Galeria dos Reis.

Em 1982 o palácio foi classificado como Monumento Nacional. 

Visitas guiadas aos Jardins mediante marcação prévia. 
",-,1,7cfacd54-2f19-4e4e-bdd5-96bc6d6f22fb
-9.16601475023684,38.7601317896728,115,1807308100,5,Jardim Professor Francisco Caldeira Cabral,Rua Professor Francisco Gentil,,,,,"No centro de Telheiras, junto à entrada do Metropolitano, este jardim presta homenagem ao arquiteto paisagista por ocasião do seu centenário.

Equipamentos: Equipamentos de fitness; Parque Hortícola
Horário: 24 horas",-,1,96e621ff-5c56-4975-b34a-bda9006c2812
-9.20829686872712,38.704497829171,116,400050,5,Jardim do Museu de Etnologia,Rua Rui Pereira,,,,,"Horário:
3.ª feira das 14h00 às 18h00
4.ª feira a Domingo das 10h00 às 18h00",-,0,27817e8e-38c2-462a-94b6-05827c8c358a
-9.16636365499489,38.7267055977819,117,100820,5,Jardim do Aqueduto das Águas Livres ,Calçada da Quintinha,,,,,Espaço sob gestão da EPAL,-,0,d8d5be64-b8fb-406f-855f-e4f9f5ff8f33
-9.20111253025864,38.7178837247641,118,010890,5,Parque Florestal de Monsanto,"Estrada do Barcal, Monte das Perdizes

",+351 218 170 200,,,,"Espaço com cerca de 900ha de vastas áreas de mata diversificada, o Parque Florestal de Monsanto oferece grandes potencialidades para o recreio passivo. A mata fechada nem sempre é um local acolhedor para o homem, no entanto, o seu contraste com a clareira e a abertura pontual de amplas vistas sobre a cidade e o rio, fazem do Parque Florestal de Monsanto um local muito atrativo do ponto de vista paisagístico. Fazem parte do Parque: 
- Centro de Interpretação de Monsanto;
- Espaço Biodiversidade - Fito-ETAR;
- Parque Recreativo do Alto da Serafina;
- Parque Recreativo do Alvito;
- Parque Recreativo do Calhau; 
- Parque da Pedra;
- Centro Equestre - Encosta do Penedo;
- Alameda Keil do Amaral;
- Miradouro Montes Claros;
- Mata de São Domingos de Benfica;
- Parque Recreativo dos Moinhos de Santana.

Municipal
Área: 900ha
Equipamentos: Circuitos de manutenção; Circuito de manutenção para idosos; Centros de Atividades; Parques de Merendas; Miradouros; Parque de Campismo, entre outros
Horário: 24 horas
",-,1,985b4349-92c9-4b13-8655-ecb85b342e8f
-9.13631683771098,38.7449363989914,119,430100,5,Praça Afrânio Peixoto,Praça Afrânio Peixoto,,,,,"Pequeno jardim, muito agradável, ao qual foi dado o nome de Afrânio Peixoto (1876-1947), brasileiro, foi médico legista, político, professor, crítico, ensaísta, romancista, historiador literário. 

Área: 0,27 ha
Equipamentos: Estátua
Horário: 24 horas",-,1,15d8e880-18af-4844-98f9-2e5a93262d45
-9.12993805808363,38.7373234054419,120,030030,5,Jardim sobre a Fonte Monumental - Alameda Dom Afonso Henriques,Alameda Dom Afonso Henriques,,,,,"Pequeno jardim miradouro, com palmeira-das-Canárias, pinheiros-mansos, pimenteiras-bastardas e belas-sombras.

Área: 0,83ha

Transportes:
Metro: Linha Vermelha ou Linha Verde (Paragem Alameda)",-,1,a951aaf0-d529-4138-aeab-4747ca30c80d
-9.16777390219311,38.754257234043,121,127,6,Jardim da Quinta dos Barros,Azinhaga dos Barros,,,,,"Este pequeno jardim de bairro, recente, é um espaço de desafogo numa zona bastante urbanizada.

Área: 0,26 ha
Equipamentos: Parque infantil; Quiosque com esplanada
Horário: 24 horsa",-,1,a2b288aa-4b27-42af-b561-89a8bda5a48d
-9.15876672121468,38.7335437252089,122,1003201100,5,Parque Ventura Terra / Corredor Verde,Rua Marquês de Fronteira,,,,,"O Corredor Verde de Lisboa, idealizado pelo arquiteto paisagista Gonçalo Ribeiro Telles nos anos 70 do século XX, integra o Plano Verde da capital que contempla outros contínuos ecológicos. Trata-se de um caminho para peões e bicicletas, que liga o Parque Florestal de Monsanto à cidade de Lisboa, com a extensão de 2,5km, ocupando 51 hectares, e conta com duas pontes ciclopedonais, jardins, parque hortícola, searas, dois miradouros, três quiosques com esplanada, parque juvenil, skate parque e dois parques de manutenção física. 
Percurso: Parque Eduardo VII - Jardim Amália Rodrigues (ligação entre a R. Marquês da Fronteira e a R. da Mesquita através de ponte ciclopedonal) - Palácio da Justiça - Universidade Nova (novo miradouro) - Av. Calouste Gulbenkian (ponte ciclopedonal) - Jardim da Amnistia Internacional (Jardins de Campolide) - Quinta José Pinto - Monsanto (Parque do Calhau). 
Junto ao Palácio Justiça situa-se o Parque Ventura Terra.

Equipamentos: Equipamentos de fitness
Horário: 24 horas",-,1,7db0e7fb-21d4-4733-94f2-b1c318763161
-9.18692470844283,38.7401914448142,123,908311871,9083,Centro de Interpretação de Monsanto,Estrada do Barcal,+351 218 170 200,,,,"Centro de acolhimento, informação e interpretação do Parque Florestal de Monsanto. Aqui pode encontrar um serviço de atendimento que proporciona informação sobre o parque, atividades disponíveis, locais de interesse para visitar e muito mais. Pode visitar a exposição permanente sobre o Plano Verde da Cidade, o Parque Florestal de Monsanto e a Biodiversidade que se pode encontrar nesta mata da cidade. Dispõe também de um auditório com 144 lugares onde decorre teatro infantil aos sábados, mas também se organizam eventos, conferências, formações, palestras etc. Tem como serviços de apoio um Centro de Documentação e Informação onde pode encontrar documentos históricos do Parque, livros e publicações para consulta, acesso ao catálogo de livros da Rede de Bibliotecas Municipais para requisição de livros e ainda um Espaço Infantil com oficinas criativas e pedagógicas.
 
Equipamentos: Parque Infantil; Cafetaria com esplanada; Miradouro (em obras); Sanitários

Horário
De abril a setembro: de segunda a sexta-feira das 09h30 às 17h00; sábados das 09h30 às 18h00; domingos das 14h00 às 18h00
De outubro a março: de segunda-feira a sábado das 9h30 às 17h00; domingos das 14h00 às 17h00

Transportes
Autocarro: 770 (Parque Alto da Serafina)",-,1,0cf2abca-ffa8-4f0b-a3db-10d77e5bb6d7
-9.18294383504106,38.7465163168208,124,3905301020,5,Jardim do Beau -Séjour,"Estrada de Benfica, 368
1500-100 Lisboa
",,,,,"Este jardim, um exemplo do ""Jardim Biscoito"", é uma composição caraterística do romantismo: vegetação exótica (pretensamente selvagem), jogos de luz / sombra conseguidos pelo contraste entre a densa vegetação e clareiras, criação de diferentes ambientes através da utilização de vários elementos, como, por exemplo, lagos, ilhotas, coretos, tanques ou caramanchões. O palácio e jardins terão sido mandados construir pela Viscondessa da Regaleira por volta de 1849. Mais tarde foram vendidos ao Barão da Glória, e, em 1876, o palácio foi herdado por uns sobrinhos do Barão que o mandaram redecorar, convidando para o efeito alguns dos melhores artistas da época: os irmãos Bordalo Pinheiro - Maria Augusta, Columbano e Rafael, os irmãos Meira e o grande decorador Francisco Vilaça. Conservando ainda hoje muitas dessas obras (agora recuperadas), o Palácio e os jardins assumem-se como um verdadeiro museu da época romântica. Ali instalado desde 1992, o Gabinete de Estudos Olisiponenses ocupa o espaço do palácio e dos jardins. 

Área: 0.8 ha
Horário: de segunda a sexta-feira das 09h00 às 18h00 e Sábados das 10h00 às 17h00",-,1,b05b10f5-1f7c-4b76-9aa0-1223e149ab65
-9.15394342840069,38.7369822530371,125,2301701019,5,Jardim da Fundação Calouste Gulbenkian ,"Avenida de Berna, 45
",,,,,"Os jardins Calouste Gulbenkian localizam-se em todo o redor da Fundação do mesmo nome. A Fundação dispõe de salas de espetáculos e áreas de exposições e do Centro de Arte Moderna, com biblioteca e restaurante/bar. Os jardins foram construídos nos anos 50 em homenagem ao seu fundador - Calouste Gulbenkian - e constituem um amplo espaço de lazer e cultura, com uma conceção paisagística caracterizada por jardins suspensos e uma flora diversificada.

Área: 8ha
Equipamentos: Elementos de estatuária diversificada; Anfiteatro ao ar livre; Lagos
Horário: das 08h00h às 20h00

",-,0,b89e245a-1f95-421a-b71d-c6a9f3b497bd
-9.20094704531194,38.7062212441302,126,0100904003,5,Jardim Botânico da Ajuda,"Calçada da Ajuda

",+351 213 653 100,,cgisa@isa.ulisboa.pt,www.isa.ulisboa.pt,"É o mais antigo jardim de Portugal, tendo sido mandado plantar pelo Marquês de Pombal, em 1768 com a designação de Real Jardim Botânico da Ajuda. Foi construído com a vocação de museu e viveiro de espécies botânicas oriundas das mais diversas partes do mundo. Presentemente é administrado pelo Instituto Superior de Agronomia, o qual levou a cabo entre 1994-1997 um projeto de recuperação visando, essencialmente, garantir a sua origem botânica, mantendo e apresentando as plantas de uma coleção que recorda a história da curiosidade científica dos portugueses que abriram os Oceanos, e, apresentá-lo como um espaço de lazer. As novas plantas encontram-se distribuídas por áreas fitogeográficas (Brasil e América do Sul, Austrália e Nova Zelândia, Região Macaronésia, Europa Central e Atlântica, China e Japão, América do Norte e Central, Região Mediterrânea e África) com base na história da sua introdução em Portugal e na sua ligação aos Descobrimentos Portugueses; a criação do Jardim dos Aromas, especialmente destinado a cegos com tabuletas em braille e plantas expostas em alegretes levantados permitindo cheirá-las e tocá-las.

Área: 3,5 ha
Horário: 
Abril: 09h00-19h00
Maio-Setembro: 09h00-20h00
Outubro-Março: 09h00-18h00
",-,0,6eb1bdf9-82d8-47c5-babd-c71f4f441c9b
-9.13417820414106,38.7395958299577,127,4301601200,5,Jardim Praça João do Rio,Avenida Almirante Reis,,,,,"O jardim situa-se na Praça João do Rio, junto da Av. Almirante Reis. João do Rio, pseudónimo de Paulo Barreto, escritor e jornalista brasileiro, nascido em 1881, no Rio de Janeiro, e falecido a 23 de junho de 1921. Neste jardim encontramos um bloco de pedra, de forma irregular, o qual apresenta a inscrição de um poema de Manuel Alegre intitulado ¿o Segundo Poema do Português Errante¿.

Área: 0,3 ha
Equipamentos: Parque infantil;
Horário: 24h",-,1,a77af46c-e2ea-4af5-8429-13954d75ce41
-9.16937342711665,38.7086138330057,128,2601801013,5,Tapada das Necessidades,"Calçada das Necessidades
",,,,,"Como o nome indica, trata-se de um espaço verde murado, quase totalmente coberto por uma mata e sujeito a Regime Florestal. Em 1742, D. João V mandou construir uma ermida maior, um convento e um palácio para sua residência, por aquisição de terras agrícolas circundantes. Em 1843, D. Fernando mandou redesenhar o jardim, transformando a zona de hortas em jardim inglês, tarefa executada pelo jardineiro Bonard. Entre 1855 e 1861, D. Pedro V fez construir a estufa circular e por ordem do rei D. Carlos foram construídos um campo de ténis e o Pavilhão, conhecido por Casa do Regalo, que servia de ateliê de pintura da rainha D. Amélia. Aqui encontramos três lagos (o da Palmeira, o das Estrelícias e do Duque de Lafões) rodeados por vegetação exótica, uma cascata, um chafariz e tanques, e vários elementos de estatuária dos quais se destaca a ""estatuária das Virtudes¿.
Todo o arvoredo da Tapada das Necessidades é classificado de interesse público, existindo alguns exemplares que se destacam pela monumentalidade e raridade, como por ex.:
·         Duas bela-sombras (Phytolacca dioica L.)
·         Dragoeiro (Dracaena draco L.)
·         Sófora-do-japão (Sophora japonica L.)
·         Conjunto de nove exemplares de pimenteiras-bastardas (Schinus terebenthifolius Raddi)
·         Alameda de lódãos-bastardos (Celtis australis L.)
·         Três alfarrobeiras (Ceratonia siliqua L.)
·         Zambujeiro (Olea europaea L. var. sylvestris )
·         Coleção de catos
·         Maciço de zambujeiros, adernos e carvalhos

Área: 10 ha

Equipamentos: Lagos; Cascata; Estatuária

Horário: 
Abril - Setembro: de 2ª a 6ª feira das 08h00 às 19h00; Sábados, Domingos e Feriados das 10h00 às 19h00
Outubro - Março: de 2ª a 6ª feira das 08h00 às 18h00;  Sábados, Domingos e Feriados das 10h00 às 18h00",-,0,29cdc7f4-6a01-4c31-bad0-ee442148cdb5
-9.15464652450222,38.7114892774946,129,1702601100,5,Jardim Lisboa Antiga / Jardim das Francesinhas,"Rua das Francesinhas
Calçada da Estrela
",,,,,"No local onde em tempos se ergueu o Convento das Francesinhas, perto da Assembleia da República, situa-se agora o Jardim Lisboa Antiga, mais conhecido por Jardim das Francesinhas. Nos anos 30 do século XX, concluída a demolição do convento após duas décadas de trabalhos, a Câmara Municipal decidiu construir nesse terreno, por ocasião das festas da cidade, um bairro antigo em miniatura, evocando o tempo das freiras do convento. Este parque de diversões, construído em 1935, recebeu o nome de Lisboa Antiga, e obteve um grande sucesso na Lisboa da época. Pouco mais de uma década depois, em 1949, neste mesmo local era inaugurado um jardim de traçado geométrico, com a estátua ""A Família"", de Leopoldo de Almeida, dominando todo o espaço, ainda sem árvores.

Área: 0,58 ha
Equipamentos: Quiosque com esplanada; Parque Canino
Horário: 24 horas",-,1,2ab5aaeb-516e-4484-bb46-f702a463fd89
-9.14330239517681,38.7865791614693,130,1301903027,5,Jardim da Quinta Alegre - Campo das Amoreiras,Campo das Amoreiras,,,,,"Jardim situado junto da Quinta Alegre ou Quinta dos Marqueses do Alegrete, construída nos inícios do século XVIII como solar de veraneio por Manuel Teles da Silva, primeiro Marquês de Alegrete, que iniciou os trabalhos no palácio e jardins. Em 1983 a quinta foi comprada pela Santa Casa da Misericórdia de Lisboa. Frente à zona principal da quinta fica o Campo das Amoreiras.

Área: 2,9 ha
Equipamentos: Parque Infantil; Coreto; Aparelhos de fitness; Instalações sanitárias
Horário: 24 horas",-,1,e2838243-3ae6-49a4-9160-dfcede8c5d6f
-9.171506235112,38.706509828281,131,2601903001,5,Jardim Olavo Bilac,Largo das Necessidades,,,,,"Atualmente conhecido como Jardim Olavo Bilac, em homenagem ao escritor e um dos mais populares poetas brasileiros, é também designado por Jardim do Largo das Necessidades, localizando-se junto ao Palácio do mesmo nome.
Este pequeno jardim histórico, de cariz aristocrático, foi mandado construir por iniciativa de D. João V, em conjunto com o Chafariz das Necessidades, no ano de 1745, ao Arq. Caetano Tomás de Sousa. Merece destaque neste espaço verde, pontuado por algumas zonas relvadas, sebes, arbustos e árvores, o chafariz (símbolo de um voto que D. João V consagrou à Virgem em 1747), com o seu obelisco de mármore ao centro, enquadrado por quatro elementos escultóricos em bronze compostos por carrancas exteriores e por golfinhos no verso, que jorram água para um tanque quadrilobado.

Área: 0,35 ha
Horário: 24 horas",-,1,76593355-8a02-4151-9e80-a50510627f21
-9.18640195721945,38.7193460533456,132,0202629012,5,Parque Recreativo do Alvito,Estrada do Alvito,213 635 940,,,,"O Parque Recreativo do Alvito é o parque infantil mais emblemático da cidade
e do Parque de Monsanto, foi projectado pelo Arq. Keil do Amaral nos anos 50,
e requalificado entre 2003 e 2005, mantendo a estrutura inicial.
Dispõe de uma oferta variada de equipamentos de recreio, de desporto e lazer,
destinada a várias faixas etárias: parques infantis, parques de merendas, um
polidesportivo, um anfiteatro, zonas de estadia e zona de restauração.
Zonas relvadas, inúmeras árvores e arbustos, a presença de um elemento de
água centralizador deste espaço, convidam-nos a um passeio e estadia por
toda a área do parque, integrado no cenário privilegiado da mancha florestal de
Monsanto.

Parque Florestal de Monsanto - Estrada do Barcal, Monte das Perdizes | 1500-068 Lisboa | tel 218 170 200/230 | dmevae.dev.dgpfm@cm-lisboa.pt e
monsanto@cm-lisboa.pt
De salientar um maciço arbóreo classificado de interesse público nos termos do
Decreto-Lei nº 28 468 de 15 de Fevereiro de 1938, Decreto nº 20985 de 7 de
Março de 1932, do Decreto Regulamentar nº 80/2004 de 10 de Abril e da
Portaria nº 574/2004 de 28 de Maio.
É interdita a entrada de animais domésticos, apenas permitido a entrada de
cães de assistência, conforme estabelece o Decreto-Lei nº 74/2007, de 27 de
Março.

Horário:
Inverno - 9.00 -18.00 H (1 de Outubro a 31 de Março)
Verão - 9.00- 20.00 H (1 de Abril a 30 de Setembro)

Encerrado no dia 1 DE MAIO
Transporte Público
Autocarro: 711, 723, 724
",-,1,847812b1-0311-40f7-bec7-31ed52a53cf8
-9.10783155919055,38.7509494439576,133,2106902001,5,Parque do Vale Fundão,Rua Manuel Teixeira Gomes,,,,,"O Parque Urbano do Vale Fundão, na freguesia de Marvila, está inserido na estrutura ecológica fundamental, definida no Plano Diretor Municipal, e integra o sistema húmido e de corredores verdes estruturantes da cidade. No âmbito da requalificação levada a efeito neste parque, procedeu-se à construção de acessos pedonais, para garantir um maior conforto às pessoas que circulam no jardim, à criação de um parque hortícola e de uma bacia de retenção que visa a promoção da infiltração de água no subsolo e a não sobrecarga da rede de saneamento da cidade.
Com esta intervenção, a Câmara Municipal requalificou o espaço, criando mais e melhores condições de segurança, de recreio e de ambiente para todos os visitantes. 
Em tempos, Chelas caracterizava-se pela existência de inúmeras quintas agrícolas e de recreio. À semelhança do que aconteceu em toda a cidade, o surto expansionista registado em Lisboa, a partir de finais dos anos 40 do século passado, conduziu à expropriação da maioria dos seus terrenos para a construção de urbanizações e vias. No início dos anos setenta, Chelas mantinha um cariz rural, tornando-se uma reserva de ar puro e uma barreira natural à poluição das indústrias que então proliferavam a zona. É nesta altura que começa a ser plantada a mata de Chelas que viria a servir as urbanizações envolventes e que hoje tem o nome de Parque Vale do Fundão.

Área: 9 ha
Equipamentos: Parque infantil; Polidesportivo; Nora; Parque de merendas; Equipamento de fitness

Horário: 24 horas",-,1,48bfe09f-f132-4810-9a7e-f918c80165ab
-9.09477926538606,38.7790603855954,134,3307901007,5,Jardim dos Jacarandás,Alameda dos Oceanos,,,,,"Na zona norte do Parque das Nações, no cruzamento da Alameda dos Oceanos com a via de Moscavide, poderá desfrutar de um jardim, que se caracteriza por uma zona arborizada, jogando com situações de desníveis, tradicionais em Lisboa, resolvidas com plantações e muros.

Horário: 24 horas",-,1,e3e9bbe6-fe0d-4141-8409-60d911e077cf
-9.1555950304579,38.7139859599047,135,1702901001,5,Jardim Elisa Baptista Sousa Pedroso - Jardim Salazar - Jardim da Imprensa,Rua da Imprensa à Estrela,,,,,"O Jardim Maria Elisa Baptista de Sousa Pedroso é também conhecido por Jardim Salazar ou Jardim da Imprensa. Este espaço verde, está implantado nos terrenos da antiga cerca conventual do Mosteiro de São Bento da Saúde (atualmente Assembleia da República), encontra-se dividido fisicamente da Assembleia em 1911, situando-se nas suas traseiras. O traçado atual do jardim terá sido implantado por volta de 1930. A denominação de Jardim Maria Elisa Baptista de Sousa Pedroso surge em homenagem à pianista e musiológica, de nome internacional que deu a conhecer, à Europa, músicas de autores portugueses. Neste jardim existiu uma escultura intitulada ""As Mulheres Portuguesas Gratas a Salazar"", de agradecimento ao facto de Portugal não ter estado representado na 2ª Guerra Mundial. Este monumento escultórico, da autoria de Leopoldo de Almeida, terá sido colocado no local em 1955, mas foi retirado em 1974.

Área: 0,43 ha
Equipamentos: Parque infantil; Lago
Horário: 24 horas
",-,1,645d5c26-7c7b-4498-9b3a-b471298143ff
-9.18456148437377,38.7042195049044,136,0201102001,5,Jardim Avelar Brotero - Jardim do Alto de Santo Amaro,"Rua Filinto Elísio
(entre a Calçada de Santo Amaro e a Calçada da Tapada)
",,,,,"Pequeno jardim de bairro, construído no início do século XX. O jardim deve o seu nome a Félix de Avelar, que nasceu em Santo António do Tojal a 25 de novembro de 1744, adotando posteriormente o apelido «Brotero», que significa «amante dos mortais». Apesar de ser Doutor em Medicina pela Universidade de Reims, foi a botânica que o notabilizou, com a publicação do seu «Compêndio Botânico» em 1788, em Paris. Foi diretor do Real Museu e do Jardim Botânico da Ajuda, lente da Universidade de Coimbra e deputado. Este jardim tem sofrido várias requalificações ao longo dos anos.

Área: 0,4 ha
Equipamentos: Lago; Estatuária; Instalações Sanitárias, Jardim Lúdico
Horário: 24 horas

",-,0,4ac17bff-2903-442e-94df-cc721d4ac526
-9.1544676654376,38.7070521314953,137,3701606001,5,Jardim de Santos / Jardim Nun' Álvares,"Largo de Santos
1200-808 Lisboa",,,,,"Pequeno jardim triangular com um traçado ao estilo romântico oitocentista. Este jardim reveste-se, apesar da sua pequena área, de uma grande importância, pois é o único espaço verde público, com alguma dimensão, existente numa área densamente ocupada. 

Área: 0,39 ha
Horário: 24 horas",-,1,14f707dd-20bb-4a0d-ab7d-afc6a7bb3d54
-9.16011297692366,38.7130985498032,138,1700602001,5,Jardim Cinco de Outubro - Jardim da Burra,Praça da Estrela,,,,,"Pequeno jardim verdejante desenvolvido lateralmente em relação à Basílica da Estrela. Este jardim exibe um conjunto escultórico, em bronze, executado com grande realismo, em 1918, por Costa Mota (tio), designado por 'Lavrador' ou 'Sagrada Família', uma vez que representa um casal de camponeses característicos da época, um lavrador de enxada ao ombro e uma camponesa com um menino nos braços, sentada numa burra que transporta cestos.

Área: 0,2 ha
Equipamentos: Lago; Estatuária;
Horário: 24 horas
",-,1,87ce61a1-c3dd-4d3b-bb04-3eb02cdf5d20
-9.17470301671298,38.7692577770934,139,1804421101,5,Jardim Mahatma Gandhi,Alameda Mahatma Gandhi,,,,,"Localizado em Telheiras, o Jardim Mahatma Gandhi foi ampliado e requalificado em 2011. Este novo espaço verde possibilita a criação de mais uma valência de lazer e recreio e valoriza a sua relação com a envolvente, em especial o Templo Hindu. Na continuidade deste jardim encontramos a Quinta de Nossa Senhora da Paz, também recentemente alvo de obras de requalificação e onde podemos encontrar um novo Parque Hortícola.

Área: 1,32 ha
Equipamentos: Quiosque com esplanada; Parque infantil
Horário: 24 horas",-,1,0cd7e9a0-23ae-4edf-aa46-b9d9205ca8b8
-9.16962212570308,38.7145654692477,140,260030,5,Jardim da Parada dos Prazeres - Praça São João Bosco,Praça São João Bosco,,,,,"Jardim de bairro localizado junto ao Cemitério dos Prazeres, da qual se destaca uma árvore da espécie Tipuana tipu, de grande porte, árvore classificada de interesse público, considerada de grande valor ornamental e paisagístico.

Área: 0,7 ha
Horário: 24 horas
Equipamentos: Parque Canino
",-,1,ae4ee476-b461-42e7-a272-c99cf7994ce1
-9.19268266866554,38.7210742498198,141,020800,5,Alameda Keil do Amaral,"Parque Florestal de Monsanto, Estrada do Alvito
",,,,,"A Alameda Keil do Amaral situa-se na Zona Sul do Parque Florestal de Monsanto, junto à Rotunda de Montes Claros, onde foi construído o Anfiteatro com o mesmo nome. Aqui poderá disfrutar de uma magnífica vista sobre o Tejo e a Margem Sul, passear a pé, de bicicleta, fazer um picnic ou, apenas, descansar. É um local especialmente vocacionado para atividades de outdoor e espetáculos.

Área: 10 ha
Equipamentos: Parque infantil; Circuito de manutenção para idosos; Parque de Skate
Horário: 24 horas",-,1,c8692ac1-24a0-4b53-b9e6-72c05f2fa946
-9.1572555896168,38.7583557307846,142,090090,5,Palácio Pimenta - Jardins,"Campo Grande, 245",+351 217 513 200,,info@museudelisboa.pt,www.museudelisboa.pt,"Palácio do séc. XVIII, classificado como Imóvel de Interesse Público em 1936 e comprado pela Câmara de Lisboa em 1962. 
O jardim tem um belo aspeto selvagem, é uma pequena mata onde crescem grandes exemplares da nossa flora nativa, como sobreiros e zambujeiros, e até buchos de grande porte. Entramos neste jardim conduzidos por tílias, que nos deixam no pátio com quatro árvores dispostas simetricamente. Aqui, entre ciprestes, grevíleas e eucaliptos, destaca-se um grande sobreiro e um grande zambujeiro. 
Dividido por um muro alto, encontra-se o Jardim de Buxo ou Jardim Bordallo Pinheiro. 
",-,1,cfceaec7-6dea-469d-9a63-ebaf2dde9be4
